"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"year"|"week"
"396"|"f4bb05184d8137e4c696f4735d38b17e"|5|3.4|1.8|5|5|5|5|4.2|4.2|4.2|1.8|1.8|4.2|3.4|5|5|5|5|4.2|1.8|1.8|5|4.2|4.2|3.4|5|4.2|4.2|1.8|4.2|3.4|2.6|4.2|3.4|1|4.2|1.8|3.4|5|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|2.6|4.2|3.4|2.6|4.2|4.2|4.2|2.6|4.2|3.4|2.6|4.2|4.2|"2010"|"19"
"397"|"64702bfca5a29b8fbffd628a8dce5c36"|1|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|3.4|3.4|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|"2010"|"19"
"398"|"9c1b4b41364e208c423a89a8d7fe5f53"|2.6|4.2|1.8|2.6|4.2|3.4|3.4|4.2|5|4.2|1.8|1.8|2.6|4.2|2.6|5|4.2|5|2.6|1.8|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|1.8|5|4.2|4.2|5|4.2|3.4|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|5|3.4|3.4|3.4|4.2|4.2|3.4|4.2|5|4.2|3.4|2.6|3.4|4.2|4.2|3.4|"2010"|"19"
"399"|"744fcd237a328f4d9f31c993caa3c3ca"|2.6|3.4|2.6|3.4|5|5|3.4|1|5|5|1|1|1|5|3.4|5|5|5|1.8|1|1|5|5|5|1|4.2|2.6|5|1|5|4.2|2.6|5|1|2.6|5|1|5|5|4.2|1|5|5|5|5|5|5|5|1.8|1.8|5|2.6|5|5|3.4|4.2|4.2|5|3.4|5|"2010"|"19"
"400"|"b457c497db9178bb3e83367e22856d50"|3.4|1.8|1.8|5|5|3.4|5|5|5|5|2.6|1.8|5|2.6|5|4.2|5|5|4.2|1|3.4|5|5|5|2.6|5|4.2|5|2.6|5|5|5|4.2|5|4.2|5|2.6|5|5|5|4.2|5|4.2|5|5|5|5|5|5|5|2.6|5|5|5|4.2|5|5|5|5|4.2|"2010"|"19"
"401"|"c28e7f85ccb97140cad4bf270ba4474a"|4.2|4.2|2.6|3.4|4.2|4.2|3.4|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|2.6|4.2|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|4.2|2.6|3.4|3.4|3.4|3.4|3.4|"2010"|"19"
"402"|"7aa30a54ef4a8a04610353f7b1242773"|3.4|3.4|3.4|3.4|5|4.2|5|4.2|5|5|3.4|3.4|3.4|3.4|5|5|5|4.2|4.2|2.6|2.6|3.4|5|4.2|1|5|4.2|4.2|3.4|5|5|5|5|5|4.2|4.2|3.4|5|5|5|3.4|3.4|5|5|5|4.2|5|4.2|4.2|3.4|3.4|2.6|5|5|1.8|4.2|5|5|4.2|5|"2010"|"19"
"403"|"ef625b83a8351968d8147988f6917239"|5|4.2|1.8|4.2|4.2|3.4|2.6|3.4|5|4.2|1|4.2|1.8|5|3.4|4.2|4.2|3.4|4.2|1.8|1.8|4.2|3.4|5|1|5|3.4|4.2|1.8|4.2|5|4.2|5|4.2|5|4.2|3.4|5|5|5|4.2|5|3.4|5|3.4|4.2|3.4|2.6|4.2|5|5|4.2|5|4.2|4.2|3.4|4.2|5|5|4.2|"2010"|"19"
"404"|"5b9d35aaf630f5340c947c39538dc39b"|4.2|3.4|1|5|5|5|5|5|5|4.2|1.8|3.4|4.2|4.2|5|5|5|4.2|3.4|1.8|4.2|5|5|5|1|5|1|4.2|1|5|2.6|2.6|2.6|2.6|2.6|2.6|2.6|5|2.6|2.6|2.6|2.6|2.6|3.4|2.6|5|2.6|2.6|2.6|2.6|2.6|2.6|2.6|3.4|2.6|2.6|2.6|2.6|2.6|2.6|"2010"|"18"
"405"|"faf0d80eb72e9c5b8b49bb969d06e789"|3.4|1.8|1|5|4.2|4.2|5|4.2|5|5|1|4.2|4.2|5|3.4|5|4.2|5|3.4|1.8|1|4.2|5|4.2|1|4.2|3.4|5|1.8|5|5|4.2|5|3.4|4.2|5|1.8|5|5|4.2|2.6|4.2|5|4.2|3.4|5|4.2|3.4|3.4|2.6|4.2|5|5|4.2|4.2|4.2|2.6|5|5|3.4|"2010"|"17"
"406"|"46caa94569655e0578640c91c92e8701"|2.6|4.2|2.6|5|4.2|4.2|3.4|3.4|4.2|3.4|2.6|2.6|4.2|3.4|4.2|4.2|5|4.2|3.4|1|3.4|4.2|4.2|5|1.8|4.2|3.4|3.4|1.8|3.4|3.4|2.6|3.4|4.2|4.2|4.2|2.6|3.4|3.4|5|5|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|5|3.4|3.4|5|4.2|4.2|4.2|2.6|"2010"|"17"
"407"|"bddd8810ed128e1b64277eed94b85fe5"|3.4|2.6|3.4|4.2|4.2|3.4|3.4|1.8|5|2.6|1.8|1.8|3.4|3.4|4.2|5|4.2|4.2|1.8|1.8|1.8|5|3.4|4.2|1.8|4.2|4.2|5|1.8|3.4|3.4|4.2|4.2|1.8|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|5|4.2|4.2|2.6|4.2|1.8|4.2|5|4.2|2.6|4.2|4.2|4.2|3.4|5|"2010"|"16"
"408"|"1a1b73ea3f33987c8a6f15435b68d4c7"|3.4|4.2|1.8|3.4|4.2|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|5|4.2|5|4.2|4.2|1.8|4.2|3.4|4.2|4.2|1|4.2|4.2|3.4|3.4|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|5|3.4|3.4|5|4.2|3.4|3.4|3.4|2.6|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|3.4|"2010"|"13"
"409"|"271594c33d4502ded1458208db7a5a64"|3.4|4.2|3.4|4.2|5|4.2|2.6|2.6|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|5|4.2|3.4|1|4.2|4.2|3.4|5|4.2|4.2|3.4|3.4|1|4.2|3.4|3.4|2.6|3.4|3.4|3.4|2.6|4.2|3.4|3.4|2.6|3.4|3.4|3.4|4.2|3.4|3.4|2.6|3.4|2.6|3.4|3.4|4.2|3.4|3.4|2.6|3.4|2.6|3.4|3.4|"2010"|"13"
"410"|"b97393114cbc99e40d5faa821fa09f00"|3.4|5|1|4.2|4.2|3.4|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|3.4|1.8|4.2|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|5|4.2|4.2|5|4.2|5|4.2|4.2|4.2|5|5|4.2|2.6|5|4.2|3.4|5|4.2|4.2|3.4|4.2|5|4.2|4.2|5|"2010"|"13"
"411"|"e07175c50939317eefd04a4f83e9fc66"|2.6|4.2|1.8|5|3.4|4.2|4.2|1.8|5|3.4|2.6|2.6|2.6|4.2|3.4|4.2|4.2|4.2|2.6|1|2.6|5|4.2|5|3.4|5|5|4.2|4.2|2.6|3.4|2.6|4.2|3.4|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|1|2.6|3.4|4.2|4.2|5|4.2|3.4|3.4|5|4.2|3.4|"2010"|"12"
"412"|"174dc898571bfbf7cf4dabd719fb07e0"|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|"2010"|"12"
"413"|"2c1d94242af973d6b5804558324ceb05"|2.6|2.6|3.4|5|4.2|2.6|4.2|1.8|3.4|1.8|3.4|2.6|2.6|2.6|4.2|3.4|3.4|4.2|2.6|1.8|3.4|2.6|4.2|4.2|3.4|4.2|2.6|3.4|4.2|2.6|2.6|4.2|4.2|2.6|4.2|4.2|2.6|4.2|5|3.4|2.6|2.6|3.4|3.4|3.4|3.4|4.2|3.4|1.8|1.8|2.6|2.6|4.2|4.2|3.4|3.4|3.4|3.4|2.6|3.4|"2010"|"12"
"414"|"10ac9c8704829bfd35d38f768bdc7cf1"|3.4|4.2|3.4|3.4|4.2|3.4|4.2|2.6|4.2|4.2|1.8|3.4|3.4|5|3.4|5|4.2|4.2|3.4|2.6|2.6|3.4|4.2|4.2|3.4|4.2|4.2|5|2.6|4.2|4.2|3.4|5|4.2|5|5|3.4|5|4.2|4.2|3.4|2.6|4.2|5|2.6|4.2|3.4|3.4|3.4|3.4|4.2|4.2|5|5|3.4|4.2|4.2|4.2|3.4|4.2|"2010"|"12"
"415"|"d4117369df7e8e576dcdb48db4f6c3db"|3.4|5|3.4|4.2|4.2|5|2.6|3.4|4.2|3.4|1.8|5|1.8|5|2.6|4.2|5|5|2.6|1|2.6|2.6|4.2|2.6|1.8|5|2.6|5|1.8|5|5|1.8|4.2|4.2|5|5|2.6|4.2|5|3.4|1.8|4.2|1.8|3.4|2.6|2.6|2.6|4.2|5|1.8|4.2|2.6|5|2.6|3.4|1.8|4.2|3.4|2.6|2.6|"2010"|"12"
"416"|"34441ab12a4b9783e808204979f845a0"|2.6|3.4|1.8|4.2|5|4.2|2.6|3.4|5|2.6|1|4.2|3.4|3.4|4.2|4.2|5|2.6|3.4|1|3.4|4.2|4.2|4.2|1|4.2|4.2|4.2|1|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|2.6|3.4|3.4|4.2|3.4|"2010"|"12"
"417"|"fe2ba72ce40e98b38ba4365b576b95af"|2.6|4.2|1.8|3.4|2.6|2.6|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|3.4|2.6|3.4|3.4|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|5|5|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|5|5|4.2|4.2|4.2|4.2|4.2|4.2|"2010"|"11"
"418"|"1be2f15d12cb26dadf2ffc0f88994a17"|2.6|3.4|2.6|4.2|4.2|4.2|4.2|2.6|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|4.2|4.2|3.4|3.4|4.2|2.6|4.2|2.6|4.2|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|"2010"|"11"
"419"|"aa99b1696c68e3b108abe38c6321d7e6"|4.2|5|2.6|2.6|5|4.2|4.2|3.4|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|2.6|5|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|4.2|5|4.2|3.4|4.2|3.4|3.4|3.4|4.2|5|5|5|4.2|5|4.2|3.4|3.4|5|5|5|5|3.4|3.4|4.2|3.4|"2010"|"11"
"420"|"e2325a37deaa7b6217d7e93f018bb040"|2.6|3.4|1.8|4.2|5|2.6|5|4.2|4.2|4.2|3.4|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|1.8|5|5|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|4.2|4.2|3.4|5|4.2|5|5|4.2|2.6|5|5|3.4|2.6|5|3.4|3.4|3.4|4.2|4.2|3.4|5|5|5|4.2|2.6|4.2|4.2|1.8|5|3.4|"2010"|"11"
"421"|"51ff26cff9432cdce6cab05662e58e8a"|3.4|4.2|1|3.4|4.2|4.2|3.4|3.4|5|4.2|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|3.4|1.8|4.2|4.2|3.4|4.2|1|4.2|2.6|3.4|4.2|4.2|4.2|2.6|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|3.4|"2010"|"11"
"422"|"67966080f2d33d8f82fd163bd155ad60"|4.2|4.2|1|4.2|5|4.2|5|4.2|4.2|5|3.4|4.2|4.2|5|4.2|4.2|4.2|4.2|5|3.4|4.2|4.2|4.2|2.6|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|3.4|5|5|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|"2010"|"11"
"423"|"5af9d7aad7fecee28bef1de121bbba20"|2.6|2.6|4.2|4.2|4.2|4.2|3.4|3.4|4.2|2.6|2.6|2.6|3.4|3.4|4.2|4.2|4.2|4.2|3.4|1.8|2.6|4.2|4.2|4.2|3.4|3.4|2.6|4.2|2.6|4.2|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|"2010"|"10"
"424"|"0f653d6ae674e05315ce9d16c23b6f29"|3.4|4.2|1.8|5|5|3.4|4.2|3.4|5|4.2|3.4|4.2|2.6|4.2|3.4|5|4.2|5|4.2|2.6|3.4|5|4.2|4.2|1.8|5|3.4|3.4|3.4|4.2|4.2|4.2|4.2|5|3.4|4.2|3.4|5|5|5|4.2|4.2|5|5|4.2|4.2|4.2|3.4|5|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|3.4|"2010"|"10"
"425"|"0f9bcb8c048de0f1353a0358e6ba5fdb"|4.2|3.4|1.8|4.2|5|3.4|2.6|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|1.8|2.6|2.6|4.2|4.2|3.4|1|4.2|3.4|4.2|1.8|2.6|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|"2010"|"10"
"426"|"dc9d44bef021787f2d056dc623f5b48b"|2.6|2.6|2.6|4.2|5|1.8|4.2|5|4.2|3.4|2.6|5|4.2|2.6|4.2|4.2|4.2|3.4|3.4|1|3.4|4.2|5|4.2|2.6|5|3.4|5|3.4|4.2|4.2|5|4.2|4.2|5|5|4.2|5|4.2|5|5|5|4.2|3.4|5|5|5|4.2|5|4.2|4.2|5|5|3.4|4.2|4.2|4.2|4.2|5|3.4|"2010"|"10"
"427"|"1b0a862617aa938b3de3b68d2f867c02"|5|3.4|3.4|5|5|5|4.2|3.4|5|5|2.6|2.6|4.2|3.4|5|4.2|5|5|4.2|1.8|2.6|4.2|5|4.2|3.4|5|4.2|3.4|1.8|5|3.4|1.8|4.2|2.6|1|5|1|3.4|4.2|3.4|2.6|2.6|3.4|3.4|3.4|2.6|3.4|5|3.4|2.6|1|4.2|5|4.2|1|3.4|2.6|3.4|2.6|5|"2010"|"10"
"428"|"418baac7406ee448dce3f9e3ba8261a6"|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|3.4|4.2|2.6|3.4|3.4|3.4|2.6|2.6|4.2|4.2|3.4|2.6|3.4|4.2|3.4|2.6|2.6|3.4|3.4|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|2.6|3.4|3.4|2.6|2.6|2.6|3.4|3.4|3.4|2.6|3.4|2.6|2.6|3.4|3.4|1.8|3.4|1.8|"2010"|"09"
"429"|"3ec0f0a866eeb8e0b419cccd6ea807b5"|4.2|5|1|2.6|5|5|4.2|4.2|4.2|5|2.6|4.2|5|5|4.2|4.2|5|5|4.2|2.6|3.4|4.2|5|5|2.6|4.2|5|3.4|3.4|4.2|3.4|5|5|5|4.2|4.2|3.4|5|4.2|4.2|4.2|5|5|4.2|5|5|5|3.4|5|5|4.2|4.2|5|4.2|4.2|5|5|5|4.2|3.4|"2010"|"09"
"430"|"f89eb6d9b43452c2de9fca3372f78fee"|1|5|2.6|4.2|4.2|5|5|4.2|2.6|5|4.2|1.8|3.4|3.4|4.2|4.2|5|5|5|4.2|4.2|5|5|3.4|5|1|3.4|1|5|2.6|5|5|5|5|3.4|5|1|5|5|5|5|5|5|5|5|5|5|1|5|4.2|5|5|5|5|3.4|4.2|5|5|4.2|3.4|"2010"|"08"
"431"|"1252ec8e465ccf58a46d13c44da38388"|5|3.4|2.6|3.4|4.2|4.2|4.2|2.6|5|4.2|3.4|4.2|4.2|4.2|5|4.2|4.2|3.4|4.2|1.8|3.4|4.2|5|3.4|1|5|3.4|5|3.4|5|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|5|5|5|4.2|5|4.2|5|3.4|5|5|4.2|5|5|4.2|4.2|3.4|5|4.2|5|5|3.4|"2010"|"08"
"432"|"c66a9bec257b6178aff68f2993c7c1a8"|5|5|1|5|4.2|2.6|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|3.4|5|2.6|5|4.2|3.4|4.2|1.8|4.2|3.4|4.2|3.4|4.2|5|4.2|4.2|5|2.6|5|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|5|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|"2010"|"07"
"433"|"db3d7a912431a3b852ff38d1878b7634"|3.4|4.2|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|4.2|3.4|2.6|4.2|3.4|4.2|3.4|1.8|4.2|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|"2010"|"07"
"434"|"b1ec0a7d2752c3f4f5db2777971b6ed8"|5|4.2|4.2|5|5|4.2|4.2|4.2|5|5|2.6|3.4|1|5|5|5|5|5|2.6|2.6|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|3.4|4.2|5|4.2|5|3.4|4.2|5|4.2|4.2|4.2|5|5|5|5|5|4.2|5|4.2|4.2|4.2|5|5|4.2|5|4.2|5|4.2|5|"2010"|"07"
"435"|"3b6df45a371e986710a0f39b2b68a0ec"|4.2|5|1|5|4.2|5|4.2|2.6|5|3.4|2.6|3.4|3.4|5|3.4|4.2|5|5|3.4|2.6|4.2|3.4|5|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|3.4|3.4|2.6|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|5|5|3.4|5|4.2|4.2|3.4|4.2|"2010"|"07"
"436"|"edb18454f0e505b8d4d4c47097e7abbc"|3.4|5|1|5|4.2|3.4|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|4.2|5|2.6|5|4.2|4.2|4.2|5|5|3.4|1.8|4.2|4.2|4.2|5|4.2|5|3.4|5|3.4|4.2|4.2|5|5|3.4|5|5|5|3.4|4.2|5|4.2|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|4.2|"2010"|"06"
"437"|"05337bc3c4a58abc693dc91296361b63"|1|5|1|5|5|5|5|5|5|5|1|5|5|5|5|5|5|5|5|1|5|5|5|5|5|3.4|5|3.4|3.4|3.4|5|4.2|3.4|5|5|5|5|5|3.4|5|3.4|5|5|5|5|5|5|1|5|5|4.2|5|5|3.4|4.2|5|5|5|5|5|"2010"|"06"
"438"|"fe2f843b864ccc6905d5286e6d3863a4"|2.6|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|2.6|2.6|4.2|3.4|4.2|2.6|4.2|2.6|4.2|2.6|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|3.4|"2010"|"06"
"439"|"a06d4ddf995b09f44a4e2b6dbe17e349"|3.4|4.2|1.8|5|5|3.4|5|3.4|5|5|3.4|3.4|3.4|4.2|5|5|5|5|3.4|1|4.2|4.2|5|4.2|1.8|5|5|5|2.6|5|5|3.4|5|4.2|4.2|5|1.8|5|5|5|4.2|5|4.2|5|5|4.2|5|5|4.2|4.2|4.2|5|5|5|4.2|5|5|5|4.2|5|"2010"|"04"
"440"|"564c495e853cbafd4e73d0254a621bf3"|5|3.4|1.8|5|4.2|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|5|5|4.2|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8|5|3.4|4.2|2.6|3.4|4.2|4.2|5|5|4.2|5|2.6|5|4.2|5|3.4|3.4|3.4|4.2|3.4|3.4|5|3.4|4.2|2.6|2.6|5|4.2|5|3.4|3.4|4.2|4.2|5|3.4|"2010"|"04"
"441"|"b7c5ffc177568a53ca86f285e26269b8"|3.4|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|2.6|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|1.8|3.4|3.4|4.2|3.4|1|4.2|4.2|4.2|2.6|2.6|2.6|3.4|4.2|4.2|3.4|5|2.6|3.4|4.2|3.4|4.2|4.2|3.4|3.4|4.2|2.6|5|4.2|4.2|3.4|4.2|4.2|5|4.2|2.6|4.2|3.4|4.2|4.2|4.2|"2010"|"04"
"442"|"6f519a31113067ec0398fe5850eb4495"|3.4|4.2|1.8|3.4|3.4|4.2|4.2|4.2|5|4.2|1|3.4|3.4|5|1.8|5|5|4.2|4.2|1|1|2.6|3.4|3.4|4.2|4.2|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|5|4.2|4.2|5|3.4|3.4|5|5|3.4|4.2|4.2|5|4.2|4.2|"2010"|"03"
"443"|"92c3be175e7b669f9cb1603f404fe21c"|1.8|2.6|4.2|3.4|5|5|5|5|5|4.2|4.2|1.8|5|4.2|4.2|5|4.2|1.8|3.4|2.6|4.2|4.2|5|3.4|2.6|5|5|4.2|2.6|5|2.6|4.2|5|2.6|4.2|1|1|2.6|4.2|5|3.4|3.4|4.2|3.4|4.2|5|4.2|4.2|3.4|5|2.6|2.6|5|5|4.2|1|4.2|5|2.6|5|"2010"|"03"
"444"|"938c63cdef30ec76d610b80eb9838e1a"|2.6|5|3.4|5|5|3.4|4.2|3.4|4.2|4.2|2.6|2.6|5|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|2.6|2.6|4.2|4.2|2.6|4.2|4.2|2.6|5|2.6|4.2|4.2|4.2|3.4|5|4.2|2.6|4.2|4.2|2.6|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|2.6|4.2|3.4|2.6|3.4|"2010"|"03"
"445"|"7c96ebfa63ea715e90e59f9149e1aa27"|1.8|1.8|1|5|5|2.6|5|4.2|5|4.2|1.8|3.4|4.2|4.2|5|5|4.2|5|4.2|1.8|4.2|5|5|5|1|5|3.4|5|1|4.2|4.2|4.2|3.4|3.4|4.2|5|1|4.2|5|5|3.4|4.2|1.8|4.2|5|3.4|5|5|5|3.4|1.8|5|4.2|4.2|1.8|4.2|5|4.2|5|4.2|"2010"|"02"
"446"|"18ba3dc8acfc38cf19e194e6e234b722"|3.4|2.6|4.2|5|5|5|3.4|3.4|5|4.2|2.6|3.4|4.2|3.4|5|5|5|4.2|4.2|1|2.6|4.2|4.2|5|1|5|3.4|5|2.6|5|5|3.4|5|4.2|3.4|5|4.2|5|5|4.2|4.2|5|4.2|4.2|5|5|5|4.2|4.2|2.6|3.4|5|5|5|3.4|4.2|5|4.2|4.2|5|"2010"|"02"
"447"|"ec7ceb852cbb5a9c329cf922b44ee573"|1.8|2.6|3.4|5|4.2|2.6|2.6|4.2|3.4|3.4|5|2.6|4.2|2.6|4.2|3.4|5|5|3.4|5|2.6|4.2|4.2|4.2|5|1.8|3.4|2.6|4.2|3.4|4.2|1.8|1.8|2.6|4.2|5|3.4|2.6|5|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|1.8|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|3.4|2.6|4.2|2.6|"2009"|"50"
"448"|"24186e86e52870c27ce4481ab7eb5055"|3.4|5|1|4.2|4.2|3.4|5|3.4|5|3.4|2.6|5|5|5|3.4|4.2|5|4.2|2.6|1.8|3.4|5|4.2|3.4|1|5|3.4|3.4|3.4|4.2|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|2.6|3.4|2.6|2.6|4.2|5|4.2|2.6|3.4|4.2|4.2|3.4|4.2|"2009"|"50"
"449"|"857b101e52e7ee90b9f88268bee9b345"|3.4|4.2|1.8|4.2|4.2|4.2|3.4|3.4|4.2|4.2|2.6|3.4|4.2|4.2|4.2|5|5|4.2|4.2|1.8|3.4|4.2|4.2|4.2|4.2|4.2|3.4|5|2.6|4.2|5|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|3.4|3.4|3.4|5|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|5|"2009"|"47"
"450"|"6809ad737e060bf513cedf3b51ae84a3"|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|3.4|5|3.4|5|5|4.2|4.2|4.2|2.6|4.2|3.4|4.2|5|4.2|4.2|4.2|5|3.4|3.4|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|5|5|5|3.4|4.2|5|5|3.4|3.4|5|4.2|4.2|4.2|"2009"|"47"
